product_id;sku;ean;name;3 (cm);5  x 16 x 16 (cm);5 (cm);"5 (cm)
Jajko";"5 (cm)
Karty";"5 (cm)
helikopter";"5 (cm)
Łyżka do krojenia";5 x 16 (cm);5 x 19 x 15 (cm);"5 x 2 (cm)
Koszyczek";5 x 27 x 14 (cm);5 x 27 x 18 (cm);5 x 31 x 41 (cm);5 x 45 x 4 (cm);5 x 5 (cm);5 x 8 x 12 (cm);"5 x 8 x 5 (cm)
Książeczka";5 x 9 x 34 (cm);8 (cm);9 kg;Ciche koła;Dopuszczalne obciążenie;Długość;Efekty;GPSR;Ilości kartonowe;Interaktywna;Licencja;Materiał;Materiał wykonania;Osoba odpowiedzialna;Pasujące do;Pompowane koła;Produkt wprowadzony do obrotu na terenie UE przed 13.12.2024;Płeć;Szerokość;Typ;Waga;Wiek;Wymiary opakowania;Wymiary produktu;Wysokość;Wzrost;kolory;Średnica;świetlne
264982602;862140;3032168621404;SMOBY GREEN Wiaderko z akcesoriami do piasku i konewką z bioplastiku;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;od 18 miesiąca;17 x 17 x 35 (cm);;;;;;
264982603;867013;3032168670136;SMOBY Wózek z wiaderkiem i akcesoriami do piasku Psi Patrol Paw;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;od 18 miesiąca;24 x 44 x 28 (cm);24 x 44 x 28 (cm) - wózek;;;;;
264982605;42912;5904326942912;WOOPIE Zestaw do Piasku 3w1 Walizka Hipopotam + Zabawka Wodna;;;;;;;;;;;;;;;;;;;;;;;;;;;;;tworzywo sztuczne;Plastik;;;;;chłopiec/dziewczynka;;;;od 3 lat;26 x 13 x 32 (cm);(walizka z rozłożoną rączką): 26 x 13 x 47 (cm);;;;;
264982606;43780;5904326943780;WOOPIE Zestaw do Piasku w Wiaderku 7 el.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;tworzywo sztuczne;;;;;;chłopiec/dziewczynka;;;;od 3 lat;;;;;;;
264982607;43834;5904326943834;WOOPIE Foremki do Piasku 6 el.;;;;;;;;;;;;;;;;;;;;;;;;;WOOPIE Kozicka Sp.Komandytowa | ul.Południowa 29A 05-540 Jeziórko, Polska | woopie@woopie.toys;Tak;;;tworzywo sztuczne;;WOOPIE Kozicka Sp. Komandytowa  | ul. Południowa 29A  05-540 Jeziórko, Polska  | woopie@woopie.toys ;;;Tak;chłopiec/dziewczynka;;;;od 3 lat;;;;;;;
264982608;43537;5904326943537;WOOPIE Mały Zestaw do Piasku 4 el.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;tworzywo sztuczne;;;;;;chłopiec/dziewczynka;;;;od 3 lat;;;;;;;
264982609;43544;5904326943544;WOOPIE Mały Zestaw do Piasku 4 el.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;tworzywo sztuczne;;;;;;chłopiec/dziewczynka;;;;od 3 lat;;;;;;;
264982611;43742;5904326943742;WOOPIE Wiaderko Składane Kwadratowe Pomarańczowe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;tworzywo sztuczne;;;;;;chłopiec/dziewczynka;;;;od 3 lat;;19,5 x 19,5 x 4-16 (cm);;;;;
264982612;43438;5904326943438;WOOPIE GREEN Zestaw do Piasku w Wiaderku z Samochodem 11 el. BIODEGRADOWALNY ORGANICZNY MATERIAŁ;;;;;;;;;;;;;;;;;;;;;;;;;WOOPIE Kozicka Sp.Komandytowa | ul.Południowa 29A 05-540 Jeziórko, Polska | woopie@woopie.toys;Tak;;;tworzywo sztuczne;;WOOPIE Kozicka Sp. Komandytowa  | ul. Południowa 29A  05-540 Jeziórko, Polska  | woopie@woopie.toys ;;;Tak;chłopiec/dziewczynka;;;;od 3 lat;;;;;;;
264982614;43674;5904326943674;WOOPIE GREEN Zestaw do Piasku Ciężarówka Wiaderko 9 el. BIODEGRADOWALNY ORGANICZNY MATERIAŁ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;tworzywo sztuczne;;;;;;chłopiec/dziewczynka;;;;od 3 lat;;;;;;;
264982616;43339;5904326943339;WOOPIE GREEN Zestaw do Piasku w Wiaderku z Łopatką Ryba 9 el. BIODEGRADOWALNY ORGANICZNY MATERIAŁ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;tworzywo sztuczne;;;;;;chłopiec/dziewczynka;;;;od 3 lat;30 x 20 x 23 (cm);;;;;;
264982617;43865;5904326943865;WOOPIE Zestaw Łopatka i Grabki 51 cm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;tworzywo sztuczne;;;;;;chłopiec/dziewczynka;;;;od 3 lat;;;;;;;
264982619;43469;5904326943469;WOOPIE GREEN Zestaw do Piasku w Wiaderku 8 el. BIODEGRADOWALNY ORGANICZNY MATERIAŁ;;;;;;;;;;;;;;;;;;;;;;;;;WOOPIE Kozicka Sp.Komandytowa | ul.Południowa 29A 05-540 Jeziórko, Polska | woopie@woopie.toys;Tak;;;;;WOOPIE Kozicka Sp. Komandytowa  | ul. Południowa 29A  05-540 Jeziórko, Polska  | woopie@woopie.toys ;;;Tak;chłopiec/dziewczynka;;;;od 3 lat;;;;;;;
264982621;46453;5904326946453;WOOPIE Zestaw do Piasku z Ciężarowką 52 cm XXL  i Foremkami 20 el.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;tworzywo sztuczne;;;;;;chłopiec/dziewczynka;;;;od 3 lat;52 x 28 x 31 (cm);52 x 28 x 31 (cm);;;wielokolorowy;;
264982623;414599;0733538414598;STEP2 Stolik Wodny ze ZJeżdżalnią Parasolem + Basenik;;;;;;;;;;;;;;;;;;;;;;Stolik do 15 litrów, Basenik do 60 litrów;;;;;;;tworzywo sztuczne;;;;;Tak;chłopiec/dziewczynka;;;;od 18 miesiąca;;81 x 61 x 99 (cm);;;wielokolorowy;;
264982625;ME13095;6955920013095;MASTERKIDZ Regał na Kółka - 3 Półki Na Akcesoria Do Tablicy STEM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;drewno;Drewno;;;;Tak;chłopiec/dziewczynka;;;19 kg;od 3 lat;94x48x18 cm;80x40x88 cm;;;brązowy;;
264982626;177004001001;1770040010015;WOOPIE Sprężynowiec Bujak Panda HDPE Fairytale;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Tak;chłopiec/dziewczynka;;;;od 3 lat;;80 x 78 x 17 cm;;;;;
264982628;ME13705;6955920013705;MASTERKIDZ Drewniany Regał  na kółkach z Półkami;;;;;;;;;;;;;;;;;;;;;;;;;;;;;drewno;;;;;Tak;chłopiec/dziewczynka;;;;od 3 lat;;88 x 40 x 90 (cm);;;;;
264982630;43087;5904326943087;WOOPIE BABY Zabawka Sensoryczna Układanka Piramidka dla Niemowląt 6 el.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;tworzywo sztuczne;;;;;Tak;chłopiec/dziewczynka;;;;od 12 miesięcy;15,5 x 12 x 20 (cm);;;;;;
264982632;TH958;6972633372172;TOOKY TOY Układanka Montessori Kształty i Kolory Zwierzątka 6 Planszy FSC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;drewno;;;;;Tak;chłopiec/dziewczynka;;;;od 2 lat;13 x 13 x 5,5 (cm);;;;;;
264982633;44206;5904326944206;WOOPIE BABY Tablica Manipulacyjna Kuchnia Zegar z Efektami Dźwiękowymi i Świetlnymi Montessori;;;;;;;;;;;;;;;;;;;;;;;;dzwiękowe;;;Tak;;plastik;;;;;Tak;chłopiec/dziewczynka;;;;od 18 miesiąca;;28 x 32 x 7 (cm);;;wielokolorowy;;
264982635;45937;5904326945937;WOOPIE BABY Zabawka Sensoryczna 2w1 Gryzak Grzechotka Motessori;;;;;;;;;;;;;;;;;;;;;;;;dzwiękowe;;;;;tworzywo sztuczne;;;;;Tak;chłopiec/dziewczynka;;;;od 18 miesiąca;10 x 10 x 10 (cm);średnica ok. 12 (cm);;;;ok. 12 (cm);
264982637;TK105;6972633373551;TOOKY TOY Układanka Drewniane Klocki Montessori Tęcza;;;;;;;;;;;;;;;;;;;;;;;;;;;Nie;;;Drewno;;;;Tak;chłopiec/dziewczynka;;;;od 2 lat;40,5 x 22 x 7,5 (cm); 38 x 19 x 6 (cm);;;wielokolorowy;;
264982638;TK497;6972633374619;TOOKY TOY Sorter Kształtów z Kolorowymi Blokami Montessori;;;;;;;;;;;;;;;;;;;;;;;;;Ningbo Tooky Toy Co.,Ltd. | Building C4, No 11 1000 Lane Yunshan Road, National High-Tech Zone | Ningbo 315040, China | tooky@tookytoy.com;Tak;;;;Drewno;IBTK Kozicka Sp. Komandytowa | ul. Południowa 29A, 05-540 Jeziórko, Polska | ibtk@ibtk.pl;;;Tak;chłopiec/dziewczynka;;;;od 2 lat;;;;;wielokolorowy;;
264982639;TK057;6972633373759;TOOKY TOY Drewniane Klocki Układanka Zwierzątka Montessori 9 el.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Drewno;;;;Tak;chłopiec/dziewczynka;;;0.4 (kg);od 18 miesiąca;21x17x4 (cm);;;;wielokolorowy;;
264982641;CW70159;6927049071591;CLASSIC WORLD EDU Drewniany Wieszak Ogrodowy XXL;;;;;;;;;;;;;;;;;;;;;;;;;Classic Toys (Ningbo) Co., Ltd. | No.8 Xinrui Road, Wuxiang Town Industry Park, Yinzhou District, Ningbo, Zhejiang, China | andy@classicntoys.com;;;;drewno;;IBTK Kozicka Sp. Komandytowa | ul. Południowa 29A, 05-540 Jeziórko, Polska | ibtk@ibtk.pl;;;Tak;chłopiec/dziewczynka;;;;od 3 lat;;137 x 70 x 130 (cm);;;;;
264982642;CW70156;6927049071560;CLASSIC WORLD EDU Drewniany Składzik Ogrodowy Pojemnik;;;;;;;;;;;;;;;;;;;;;;;;;;;;;drewno;;;;;Tak;chłopiec/dziewczynka;;;;od 3 lat;;140 x 59 x 110 (cm);;;;;
264982643;CW70163;6927049071638;CLASSIC WORLD EDU Muzyczny Drewniany Plac Zabaw XXL;;;;;;;;;;;;;;;;;;;;;;;;;Classic Toys (Ningbo) Co., Ltd. | No.8 Xinrui Road, Wuxiang Town Industry Park, Yinzhou District, Ningbo, Zhejiang, China | andy@classicntoys.com;;;;drewno;;IBTK Kozicka Sp. Komandytowa | ul. Południowa 29A, 05-540 Jeziórko, Polska | ibtk@ibtk.pl;;;Tak;chłopiec/dziewczynka;;;;od 3 lat;135.5 x 75.5 x 47.5 (cm);132 x 120 x 164.5 (cm);;;;;
264982645;47900;5904326947900;WOOPIE BABY Zabawka Sensoryczna 2w1 Grzechotka Gryzak Lew;;;;;;;;;;;;;;;;;;;;;;;;;;;;;tworzywo sztuczne;;;;;Tak;chłopiec/dziewczynka;;;;od urodzenia;;10 x 11,58 (cm);;;wielokolorowy;;
264982647;47856;5904326947856;WOOPIE BABY Zabawka Sensoryczna 2w1 Grzechotka Gryzak Słonik;;;;;;;;;;;;;;;;;;;;;;;;;;;;;tworzywo sztuczne;;;;;Tak;chłopiec/dziewczynka;;;;od urodzenia;;10 x 11,5 (cm);;;wielokolorowy;;
264982649;47757;5904326947757;WOOPIE BABY Mata z Pałąkiem Pchacz 2w1 Pianinko;;;;;;;;;;;;;;;;;;;;;;;;dzwiękowe;;;Tak;;tworzywo sztuczne;;;;;Tak;chłopiec/dziewczynka;;;;od urodzenia;47 x 10 x 39 (cm);"mata 76 x 49x 41,5 (cm)
pchacz 49 x 43x 41,5 cm";;;wielokolorowy;;
264982650;47740;5904326947740;WOOPIE BABY Mata z Pałąkiem Pchacz 2w1 Pianinko;;;;;;;;;;;;;;;;;;;;;;;;dzwiękowe;;;Tak;;tworzywo sztuczne;;;;;Tak;chłopiec/dziewczynka;;;;od urodzenia;47 x 10 x 39 (cm);"mata 76 x 49x 41,5 (cm)
pchacz 49 x 43x 41,5 cm";;;wielokolorowy;;
264982651;47252;5904326947252;WOOPIE BABY Kierownica Samochodowa Interaktywna z Swiatłami Dźwiękiem;;;;;;;;;;;;;;;;;;;;;;;;świetlne, dźwiękowe;;;;;tworzywo sztuczne;;;;;Tak;chłopiec/dziewczynka;;;;od 18 miesiąca;26 x 10,5 x 19 (cm);23 x 10 x 17,5 (cm);;;wielokolorowy;;
264982653;47283;5904326947283;WOOPIE BABY Interaktywna Grająca Kula Piesek Zabawka Muzyczna;;;;;;;;;;;;;;;;;;;;;;;;dzwiękowe;;;Tak;;tworzywo sztuczne;;;;;Tak;chłopiec/dziewczynka;;;;od 18 miesiąca;16 x 11,5 x 18 (cm);11.5 x 11.5 x 12 (cm);;;wielokolorowy;;
264982655;47948;5904326947948;WOOPIE BABY Telefonik Interaktywny Komórka z Dźwiękami;;;;;;;;;;;;;;;;;;;;;;;;dzwiękowe;;;;;tworzywo sztuczne;;;;;Tak;chłopiec/dziewczynka;;;;od 18 miesiąca;19 x 4 x 12  (cm);15 x 7,5 x 2 (cm);;;wielokolorowy;;
264982656;CW3708;6927049006883;CLASSIC WORLD Kreatywne Drewniane Klocki Przestrzenne 3D Sowa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;drewno;;;;;Tak;chłopiec/dziewczynka;;;;od 18 miesiąca;22.5 x 6.5 x 19 (cm);21 x 6 x 16.5 (cm);;;;;
264982658;CW3727;6927049007026;CLASSIC WORLD MONTESSORI Puzzle Mosaic Tangram Patterns Shapes and Colors;;;;;;;;;;;;;;;;;;;;;;;;;;;;;drewno;Drewno;;;;Tak;chłopiec/dziewczynka;;;;od 3 lat;23x4.5x22.5 cm ;22x22x1.5 cm ;;;wielokolorowy;;
264982660;MK10124;6955920010124;MASTERKIDZ Tablica Edukacyjna Układanka Łączenie Mieszanie Kolorów Montessori;;;;;;;;;;;;;;;;;;;;;;;;;;;;;drewno;;;;;Tak;chłopiec/dziewczynka;;;;od 2 lat;;28 x 28 x 2,9 (cm);;;;;
264982662;TY859;6970090043239;TOOKY TOY Drewniane Puzzle Montessori Układanka Dinozaury Kształty;;;;;;;;;;;;;;;;;;;;;;;;;;;;;drewno;Drewno;;;;Tak;chłopiec/dziewczynka;;;;od 18 miesiąca;30 x 22.5 x 1.5 (cm);30 x 22.5 x 1.5 (cm);;;wielokolorowy;;
264982664;CW20028;6927049020285;CLASSIC WORLD Układanka Nauka Liczenia Warzywa Piramidka Klocki 10 el.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;drewno;;;;;Tak;chłopiec/dziewczynka;;;;od 18 miesiąca;;16,5 × 16,5 × 16,5 (cm);;;;;
264982666;44034;6971608440342;VIGA PolarB Drewniany Aparat dla Dzieci Kalejdoskop;;;;;;;;;;;;;;;;;;;;;;;;;;;;;drewno;Drewno;;;;Tak;chłopiec/dziewczynka;;;;od 18 miesiąca;;10,5 x 7,5 x 4,5 (cm);;;wielokolorowy;;
264982668;59661;6934510596613;VIGA Drewniany Labirynt Pętla Motoryczna Mała Krówka;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Drewno;;;;Tak;chłopiec/dziewczynka;;;;od 2 lat;;11,5 x 15 x 9 (cm);;;wielokolorowy;;
264982669;CW54556;6927049054556;CLASSIC WORLD Układanka MONTESSORI Klocki Nauka Liczenia i Kolorów dla Dzieci 66 el.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Drewno;;;;Tak;chłopiec/dziewczynka;;;;od 3 lat;45 x 11 x 8 (cm);;;;wielokolorowy;;
264982670;CW3742;6927049007361;CLASSIC WORLD Drewniana Układanka dla Dzieci Warzywa Dopasuj Kształty 9 el.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;drewno;;;;;Tak;chłopiec/dziewczynka;;;;od 18 miesiąca;30 x 21 x 2 (cm);;;;wielokolorowy;;
264982672;TH123;6972633371625;TOOKY TOY Drewniana Układanka Klocki Kołki Wzory Zwierząt do Odtworzenia Certyfikat FSC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;drewno;;;;;Tak;chłopiec/dziewczynka;;;;od 3 lat;22 x 22 x 6,5 (cm);;;;;;
264982673;TF456;6972633371052;TOOKY TOY Drewniane Klocki Puzzle Układanka Montessori Czerwony Kapturek + Książeczka 17 el.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;drewno;;;;;Tak;chłopiec/dziewczynka;;;;od 2 lat;14 x 3,5 x 14 (cm);klocek: 3,5 x 3,5 x 3,5 (cm);;;;;
264982675;CW54006;6927049054006;CLASSIC WORLD EDU Stojak do Suszenia Prac Plastycznych - 30 Poziomów;;;;;;;;;;;;;;;;;;;;;;;;;;;;;drewno;Metal;;;;Tak;chłopiec/dziewczynka;;;17;od 3 lat;43 x 11,5 x 118,5 (cm);42,5 x 48 x 121 (cm);;;;;
264982677;TF862;6972633372028;TOOKY TOY Układanka Montessori Kształty i Kolory FSC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;drewno;Drewno;;;;Tak;chłopiec/dziewczynka;;;;od 2 lat;;14 x 14 x 4 (cm);;;;;
264982678;44636;6971608446368;VIGA Drewniana Układanka Magnetyczna Ubieranka Edukacyjna;;;;;;;;;;;;;;;;;;;;;;;;;;;;;drewno;;;;;Tak;chłopiec/dziewczynka;;;;od 3 lat;;21 x 19 x 4,5 cm;;;;;
264982680;44643;6971608446436;VIGA Gra Zręcznościowa Balansujące Ludziki Cyrk Układanka 12 elementów;;;;;;;;;;;;;;;;;;;;;;;;;;;;;drewno;;;;;Tak;chłopiec/dziewczynka;;;;od 3 lat;;;;;;;
264982682;TH687;6972633373810;TOOKY TOY Labirynt Drzewko Owocowe Magnetyczne Nauka Liczenia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Drewno;;;;Tak;chłopiec/dziewczynka;;;;od 18 miesiąca;;22 x 22 x 1,2 (cm);;;wielokolorowy;;
264982683;CW20179;6927049021794;CLASSIC WORLD Drewniane Klocki Pastelowe Układanka Nauka Liczenia Liter Wzorów 29 el.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;drewno;Drewno;;;;Tak;chłopiec/dziewczynka;;;;od 18 miesiąca;28 x 16 x 4 (cm);;;;;;
264982685;050021;6934510500214;Viga Drewniana Układanka Magnetyczna Ubieranka Edukacyjna 8 Postaci;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Tak;;;;;od 3 lat;;21 x 19 x 45 cm;;;;;
264982686;CW5090;6927049050909;CLASSIC WORLD Układanka Sensoryczna Balans Równowaga MONTESSORI 11 el.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;drewno;Drewno;;;;Tak;chłopiec/dziewczynka;;;;od 3 lat;26 x 25 x 5.5 (cm);23 x 23 x 8.5 (cm);;;wielokolorowy;;
264982688;CW3709;6927049006890;Classic World Kreatywne Drewniane Klocki Przestrzenne 3d Lis;;;;;;;;;;;;;;;;;;;;;;;;;;;;;drewno;Drewno;;;;Tak;chłopiec/dziewczynka;;;;od 18 miesiąca;;21 x 6 x 16.5 (cm);;;pomarańczowy;;
264982689;TL001;6970090042836;TOOKY TOY Mozaika Montessori Układanka z Pinezkami Wpinaczka 88 el.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;drewno;Drewno;;;;Tak;chłopiec/dziewczynka;;;;od 3 lat;31 x 4,6 x 31 (cm);22,5 x 22,5 x 1,5 (cm);;;wielokolorowy;;
264982690;TL547;6970090044267;TOOKY TOY Karty Edukacyjne Fiszki do nauki pisania;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Tak;chłopiec/dziewczynka;;;;od 3 lat;20 x 18,8 x 4,2 (cm);33,5 x 23,5 x 5 (cm);;;;;
264982692;TKC457A;6972633370208;TOOKY TOY Alfabet Nauka Liter Cyfr Liczb Słów ABACUS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;drewno;;;;;Tak;chłopiec/dziewczynka;;;;od 2 lat;25,5 x 12,5 x 33,2 (cm);25 x 12 x 32 (cm);;;wielokolorowy;;
264982694;CW10515;6927049015151;CLASSIC WORLD Chodzik Pchacz 4w1 Robot Walker dla Dzieci Ksylofon Lustro Sorter;;;;;;;;;;;;;;;;;;;;;;;;inne;;;;;drewno;;;;;Tak;chłopiec/dziewczynka;;;;od 12 miesięcy;31 x 36 x 48 (cm);;;;wielokolorowy;;
264982695;CW40529;6927049045295;CLASSIC WORLD Zestaw Instrumenty Muzyczne dla Dzieci Ksylofon Tarka Cymbałki Bębenki Talerz Pałeczki Trójkąt Dzwonek 9 el.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;drewno;;;;;Tak;chłopiec/dziewczynka;;;;od 3 lat;50 x 29 x 26 (cm);;;;wielokolorowy;;
264982696;440840;6971608440847;VIGA PolarB Drewniany Pchacz Chodzik dla Dzieci Zwierzęta;;;;;;;;;;;;;;;;;;;;;Tak;;;;;;;;drewno;;;;Nie;Tak;chłopiec/dziewczynka;;;;od 18 miesiąca;;42,5 x 32,5 x 28,3 (cm).;;;;;
264982698;44682;6971608446825;VIGA Labirynt Przeplatanka do Ciągnięcia 2w1 Farma;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Drewno;;;;Tak;chłopiec/dziewczynka;;;;od 18 miesiąca;25 x 20 x 19,5 (cm);;;;wielokolorowy;;
264982701;50178;6934510501785;Viga Toys Pchacz Drewniany Edukacyjny Różowy Montessori;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Tak;;;;;od 18 miesiąca;;30x48,5x34,5 cm;;;;;
264982703;50963;6934510509637;Viga Toys Drewniany Pchacz Dinozaur;;;;;;;;;;;;;;;;;;;;;;;;;;;;;drewno;;;;;Tak;chłopiec/dziewczynka;;;;od 18 miesiąca;18 x 50 x 8,6 cm;15 x 8,3 x 56 cm;;;;;
264982706;CW3300;6927049001604;CLASSIC WORLD Drewniany Piesek Do Ciągnięcia Ciągacz Eco;;;;;;;;;;;;;;;;;;;;;;;;;;;;;drewno;;;;;Tak;chłopiec/dziewczynka;;;;od 10 miesiąca;22.5x9.5x14.5  cm ;17 x 8 x 14 cm;;;biały;;
264982708;CW4015;6927049003639;CLASSIC WORLD Drewniana Gitara dla Dzieci Akustyczna;;;;;;;;;;;;;;;;;;;;;;;;;;;;;drewno;;;;;Tak;chłopiec/dziewczynka;;;;od 3 lat;55 x 19 x 7 (cm);53 x 17 x 6 (cm);;;;;
264982711;CW4028;6927049003769;CLASSIC WORLD Cymbałki Ksylofon Drewniany 12 Tonów + 2 Pałeczki;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Tak;chłopiec/dziewczynka;;;;od 18 miesiąca;39.5 x 5.5 x 16 (cm);36 x 16 x  5 (cm);;;;;
264982713;CW4032;6927049003806;CLASSIC WORLD Drewniany Zestaw Muzyczny dla Dzieci Cymbałki 7 el.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;drewno;;;;;Tak;chłopiec/dziewczynka;;;;od 18 miesiąca;38.5 x 5 x 27 (cm);40 x 6.5 x 30 (cm);;;;;
264982715;44002;6971608440021;Viga Drewniany Lisek do ciągnięcia - PolarB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Tak;;;;;od 18 miesiąca;;11,2 x 10,7 x 5,3 (cm);;;;;
264982717;44001;6971608440014;Viga Drewniany Miś Polarny do ciągnięcia - PolarB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Tak;;;;;od 18 miesiąca;;10,8 x 10,5 x 5,3 (cm);;;;;
264982719;CW4027;6927049003752;CLASSIC WORLD Drewniana Gitara Dla Dzieci Toucan;;;;;;;;;;;;;;;;;;;;;;;;;Classic Toys (Ningbo) Co., Ltd. | No.8 Xinrui Road, Wuxiang Town Industry Park, Yinzhou District, Ningbo, Zhejiang, China | andy@classicntoys.com;Tak;;;;;IBTK Kozicka Sp. Komandytowa | ul. Południowa 29A, 05-540 Jeziórko, Polska | ibtk@ibtk.pl;;;Tak;chłopiec/dziewczynka;;;;od 3 lat;;53 x 17 x 6 (cm);;;;;
264982722;ME14788;6955920014788;MASTERKIDZ System Rur Do Tablicy STEM 80 elementów;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Tak;;;;9 kg;od 3 lat;;;;;;;
264982723;CW10506;6927049015069;CLASSIC WORLD Drewniany Pchacz Samolot Miś Coco;;;;;;;;;;;;;;;;;;;;;;;;dzwiękowe;;;;;drewno;Drewno;;;;Tak;chłopiec/dziewczynka;;;;od 12 miesięcy;20 × 13 × 28 (cm);;;;czerwony;;
264982724;CW40538;6927049045387;CLASSIC WORLD Drewniany Flet;;;;;;;;;;;;;;;;;;;;;;;;;;;;;drewno;Drewno;;;;Tak;chłopiec/dziewczynka;;;;od 3 lat; 19.5 × 15 × 20.5 cm;;;;brązowy;;
264982725;CW40540;6927049045400;CLASSIC WORLD Drewniany Gwizdek dla Dzieci;;;;;;;;;;;;;;;;;;;;;;;;dzwiękowe;;;;;drewno;Drewno;;;;Tak;chłopiec/dziewczynka;;;;od 2 lat;;długość od 14 do 19,5 (cm);;;wielokolorowy;;
264982726;TKE011;6970090046933;TOOKY TOY Duży Drewniany Sorter Jeż Do Ciągnięcia 2w1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;drewno;;;;;Tak;chłopiec/dziewczynka;;;;od 12 miesięcy;30 x 11 x 23 (cm);28 x 12 x 21 (cm);;;brązowy;;
264982727;TY856;6970090043178;TOOKY TOY Drewniane Puzzle Montessori Morze z Pinezkami Dopasuj Kształty;;;;;;;;;;;;;;;;;;;;;;;;;;;;;drewno;Drewno;;;;Tak;chłopiec/dziewczynka;;;;od 18 miesiąca;30 x 22,5 x 1,5 (cm);30 x 22,5 x 1,5 (cm);;;wielokolorowy;;
264982728;TKC409A;6970090046148;TOOKY TOY Wielofunkcyjny Chodzik Pchacz Panel Edukacyjny Dla Dzieci;;;;;;;;;;;;;;;;;;;;;;;;;;;;;drewno;Drewno;;;;Tak;chłopiec/dziewczynka;;;;od 18 miesiąca;51.5 x 50 x 34.5 (cm);32 x 16 x 49.5 (cm);;;wielokolorowy;;
264982729;CW20026;6927049020261;CLASSIC WORLD Puzzle Nauka Ruchu Transportu Drogowego 72 el.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;drewno;;;;;Tak;chłopiec/dziewczynka;;;;od 3 lat;;27 × 20,5 × 5,5 (cm);;;wielokolorowy;;
264982730;CW20027;6927049020278;CLASSIC WORLD Układanka Tablica Magnetyczna Ludzie z Całego Świata 60 el.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;drewno;;;;;Tak;chłopiec/dziewczynka;;;;od 3 lat;;27 × 20,5 × 5,5 (cm);;;wielokolorowy;;
264982731;TKC354A;6970090045127;TOOKY TOY Wielofunkcyjny Instrument Centrum Muzyczne Ksylofon Zębatki Tarka Bębenek Talerz Pałeczki;;;;;;;;;;;;;;;;;;;;;;;;dzwiękowe;;;;;drewno;;;;;Tak;chłopiec/dziewczynka;;;2.0 (kg);od 2 lat;;45 x 23 x 10 (cm);;;wielokolorowy;;
264982732;TL643A;6972633371007;TOOKY TOY Układanka Puzzle Montessori Alfabet dla Dzieci Nauka Literek Pisania 151 el.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;drewno;;;;;Tak;chłopiec/dziewczynka;;;1,1 (kg);od 3 lat;26 x 40 x 19 (cm);;;;wielokolorowy;;
264982733;TF572;6972633371083;TOOKY TOY Drewniane Banjo Nauka Gry Dla Dzieci z Motywem Morza;;;;;;;;;;;;;;;;;;;;;;;;dzwiękowe;;;;;drewno;;;;;Tak;chłopiec/dziewczynka;;;;od 3 lat;45 x 7 x 22 (cm);;;;wielokolorowy;;
264982734;TF571;6972633371090;TOOKY TOY Drewniane Ukulele Gitara dla Dzieci 3+;;;;;;;;;;;;;;;;;;;;;;;;dzwiękowe;;;;;drewno;;;;;Tak;chłopiec/dziewczynka;;;;od 3 lat;21 x 7 x 54 (cm);17 x 5,2 x 54 (cm);;;;;
