product_id;sku;ean;name;Apple Pencil;Bohater;Częstotliwość próbkowania;DPI;Długość;Długość [mm];Funkcjonalność;GPSR;GPSR Source;Grubość [mm];Inne;Instrukcja;Kabel w zestawie;Kolor bazowy;Kolor dodatkowy;Kompatybilność;Kąt świecenia;Liczba przycisków;Liczba ładowanych urządzeń;MagSafe;Materiał dodatkowy;Materiał główny;Mikrofon;Moc;Mocowanie/trzonek;Możliwość ściemniania;Napięcie;Ochrona ekranu w zestawie;Oznaczenie;Podświetlenie;Pojemność;Pojemność (mAh);Pojemność (ml);Pojemność pamięci;Prędkość odczytu (maks.);Prędkość zapisu (maks.);Rodzaj;Rodzaj etui;Rodzaj szkla;Rodzaj szkła;Sensor;Skuteczność świetlna [lm/w];Strumień [lm];Szerokość [mm];Temp. światła;Typ słuchawek;WWW;WWW1;Waga;Wbudowana pamięć;Wiek dziecka;Wymiary;Wysokość [mm];Wzór;Zużycie energii;Zwierzak;Złącze;Żywotność
219194478;40094;8412497400942;Kubek Umi termiczny ze stali nierdzewnej 720ml słomką silikonową podstawką;;;;;;;;Stor SL, Paseo del General Martínez Campos, 53, 28010 Madrid ES, info@storline.com, +34 911213450;;;;;;lawendowy;;;;;;;Silikon;Stal nierdzewna;;;;;;;;;720 ml;;;;;;;;;;;;;90;;;;;;;;;265;;;;;
219194482;40092;8412497400928;Kubek Umi termiczny ze stali nierdzewnej 720ml słomką silikonową podstawką;;;;;;;;Stor SL, Paseo del General Martínez Campos, 53, 28010 Madrid ES, info@storline.com, +34 911213450;;;;;;biały;;;;;;;Silikon;Stal nierdzewna;;;;;;;;;720 ml;;;;;;;;;;;;;90;;;;;;;;;265;;;;;
219194485;40089;8412497400898;Kubek Umi termiczny ze stali nierdzewnej 720ml słomką silikonową zielone;;;;;;;;Stor SL, Paseo del General Martínez Campos, 53, 28010 Madrid ES, info@storline.com, +34 911213450;;;;;;zielony;;;;;;;Silikon;Stal nierdzewna;;;;;;;;;720 ml;;;;;;;;;;;;;90;;;;;;;;;265;;;;;
219194489;40088;8412497400881;Kubek Umi termiczny ze stali nierdzewnej 720ml słomką silikonową podstawką;;;;;;;;Stor SL, Paseo del General Martínez Campos, 53, 28010 Madrid ES, info@storline.com, +34 911213450;;;;;;koralowy;;;;;;;Silikon;Stal nierdzewna;;;;;;;;;720 ml;;;;;;;;;;;;;90;;;;;;;;;265;;;;;
219194492;40090;8412497400904;Kubek Umi termiczny ze stali nierdzewnej 720ml słomką silikonową niebieski;;;;;;;;Stor SL, Paseo del General Martínez Campos, 53, 28010 Madrid ES, info@storline.com, +34 911213450;;;;;;różowy;niebieski;;;;;;Silikon;Stal nierdzewna;;;;;;;;;720 ml;;;;;;;;;;;;;90;;;;;;;;;265;;;;;
220549660;75054;8412497750542;Plecak Stitch Disney;;Stitch;;;;300;;Stor SL, Paseo del General Martínez Campos, 53, 28010 Madrid ES, info@storline.com, +34 911213450;;;;;;niebieski;biały;;;;;;;Tkanina;;;;;;;;;;;;;;;;;;;;;;250;;;;;;;4+;;;;;;;
220549666;75051;8412497750511;Disney Stitch Bidon;;Stitch;;;;;;Stor SL, Paseo del General Martínez Campos, 53, 28010 Madrid ES, info@storline.com, +34 911213450;;;;;;niebieski;różowy;;;;;;;Ecozen;;;;;;;;;350 ml;;;;;;;;;;;;;70;;;;;;;4+;;175;;;;;
220549674;60562;8412497605620;Disney Stitch Talerzyk dla dzieci z przedziałkami do mikrofali 19,5x22cm;;Stitch;;;;220;;Stor SL, Paseo del General Martínez Campos, 53, 28010 Madrid ES, info@storline.com, +34 911213450;;;;;;niebieski;biały;;;;;;;Tworzywo sztuczne;;;;;;;;;;;;;;;;;;;;;;195;;;;;;;4+;;20;;;;;
222790788;40395;8412497403950;Butelka Echo ze stali nierdzewnej 690ml z silikonowym z uchwytem różowe;;;;;;;;Stor SL, Paseo del General Martínez Campos, 53, 28010 Madrid ES, info@storline.com, +34 911213450;;;;;;różowy;;;;;;;Silikon;Stal nierdzewna;;;;;;;;;690 ml;;;;;;;;;;;;;79;;;;;;;;;215;;;;;
222790789;40392;8412497403929;Butelka Echo ze stali nierdzewnej 690ml z silikonowym z uchwytem Magnolia;;;;;;;;Stor SL, Paseo del General Martínez Campos, 53, 28010 Madrid ES, info@storline.com, +34 911213450;;;;;;żółty;;;;;;;Silikon;Stal nierdzewna;;;;;;;;;690 ml;;;;;;;;;;;;;79;;;;;;;;;215;;;;;
222790790;40394;8412497403943;Butelka Echo ze stali nierdzewnej 690ml z silikonowym z uchwytem niebieski;;;;;;;;Stor SL, Paseo del General Martínez Campos, 53, 28010 Madrid ES, info@storline.com, +34 911213450;;;;;;niebieski;;;;;;;Silikon;Stal nierdzewna;;;;;;;;;690 ml;;;;;;;;;;;;;79;;;;;;;;;215;;;;;
222790792;40393;8412497403936;Butelka Echo ze stali nierdzewnej 690ml z silikonowym z uchwytem czarny;;;;;;;;Stor SL, Paseo del General Martínez Campos, 53, 28010 Madrid ES, info@storline.com, +34 911213450;;;;;;czarny;;;;;;;Silikon;Stal nierdzewna;;;;;;;;;690 ml;;;;;;;;;;;;;79;;;;;;;;;215;;;;;
222790795;40391;8412497403912;Butelka Echo ze stali nierdzewnej 690ml z silikonowym z uchwytem Abstract;;;;;;;;Stor SL, Paseo del General Martínez Campos, 53, 28010 Madrid ES, info@storline.com, +34 911213450;;;;;;biały;czarny;;;;;;Silikon;Stal nierdzewna;;;;;;;;;690 ml;;;;;;;;;;;;;79;;;;;;;;;215;;;;;
223812862;CRGDPSGTA5BLK;5904310706339;Etui Defender Plus Pancerne Samsung Galaxy Tab Active5 Pro 10.1” czarny;;;;;;276;ochrona tyłu i boków;CRONG Sp. z o.o., Chotów 24B, 63-460 Chotów PL, my@crong.com, +48 625940000;;;;;;czarny;;Samsung Galaxy Tab Active5 Pro 10.1”;;;;;Silikon;Polikarbon;;;;;;;;;;;;;;;;;;;;;;197;;;;;;;;;35;;;;;
223812863;CRGDPIPDA11BLK;5904310706698;Etui Defender Plus Pancerne iPad Air 11” M3 2025 czarneCrong;;;;;;270;ochrona tyłu i boków;CRONG Sp. z o.o., Chotów 24B, 63-460 Chotów PL, my@crong.com, +48 625940000;;;;;;czarny;;Apple iPad Air 11” (2025);;;;;Silikon;Polikarbon;;;;;;;;;;;;;;;;;;;;;;213;;;;;;;;;30;;;;;
223812864;CRGDPIPD11BLK;5904310706704;Etui Defender Plus Pancerne iPad 11 A16 2025 czarneCrong;;;;;;270;ochrona tyłu i boków;CRONG Sp. z o.o., Chotów 24B, 63-460 Chotów PL, my@crong.com, +48 625940000;;;;;;czarny;;Apple iPad 11” (2025);;;;;Silikon;Polikarbon;;;;;;;;;;;;;;;;;;;;;;200;;;;;;;;;25;;;;;
223812865;CRGDPSGTA11PBLK;5904310706674;Etui Defender Plus Pancerne Samsung Galaxy Tab A11 10.9” Crong czarny;;;;;;288;ochrona tyłu i boków;CRONG Sp. z o.o., Chotów 24B, 63-460 Chotów PL, my@crong.com, +48 625940000;;;;;;czarny;;Samsung Galaxy Tab A11+ 10.9”;;;;;Silikon;Polikarbon;;;;;;;;;;;;;;;;;;;;;;189;;;;;;;;;25;;;;;
223812866;CRGDPSGTS11BLK;5904310706681;Etui Defender Plus Pancerne Samsung Galaxy Tab S11 11” Crong czarny;;;;;;275;ochrona tyłu i boków;CRONG Sp. z o.o., Chotów 24B, 63-460 Chotów PL, my@crong.com, +48 625940000;;;;;;czarny;;"Samsung Galaxy Tab S11 11""";;;;;Silikon;Polikarbon;;;;;;;;;;;;;;;;;;;;;;187;;;;;;;;;25;;;;;
225347659;SETMP008;8435747808442;Zestaw plakatów na ścianę 2 szt. 38x52cm Harry Potter;;Harry Potter;;;;;;Grupo Erik Editores, Calle Santo Domingo 31, 18600 Motril (Granada) ES, info@grupoerik.com, +34 958610681;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;380;;;;;;;;;520;;;;;
225347660;MARE0330;8435747808213;Piórnik tuba Hedwiga Harry Potter;;Harry Potter;;;;;;Grupo Erik Editores, Calle Santo Domingo 31, 18600 Motril (Granada) ES, info@grupoerik.com, +34 958610681;;;;;;biały;;;;;;;;Silikon;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
225347661;MARE0329;8435747808206;Piórnik tuba Harry Potter;;Harry Potter;;;;;;Grupo Erik Editores, Calle Santo Domingo 31, 18600 Motril (Granada) ES, info@grupoerik.com, +34 958610681;;;;;;brązowy;;;;;;;;Silikon;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
225347662;KRE13;8435747809517;Brelok do kluczy szalik Slytherin Harry Potter;;Harry Potter;;;;;;Grupo Erik Editores, Calle Santo Domingo 31, 18600 Motril (Granada) ES, info@grupoerik.com, +34 958610681;;;;;;zielony;;;;;;;;Stop Cynku;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
225347664;KRE12;8435747809500;Brelok do kluczy szalik Ravenclaw Harry Potter;;Harry Potter;;;;;;Grupo Erik Editores, Calle Santo Domingo 31, 18600 Motril (Granada) ES, info@grupoerik.com, +34 958610681;;;;;;niebieski;;;;;;;;Stop Cynku;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
225347665;KRE11;8435747809494;Brelok do kluczy szalik Hufflepuff Harry Potter;;Harry Potter;;;;;;Grupo Erik Editores, Calle Santo Domingo 31, 18600 Motril (Granada) ES, info@grupoerik.com, +34 958610681;;;;;;żółty;;;;;;;;Stop Cynku;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
225347666;TAZ163;8435747810728;Kubek ceramiczny w pudełku prezentowym 350ml Ravenclaw Harry Potter;;Harry Potter;;;;;;Grupo Erik Editores, Calle Santo Domingo 31, 18600 Motril (Granada) ES, info@grupoerik.com, +34 958610681;;;;;;czarny;;;;;;;;Ceramika;;;;;;;;;350 ml;;;;;;;;;;;;;;;;;;;;;;;;;;;
225347667;TAZ162;8435747810711;Kubek ceramiczny w pudełku prezentowym 350ml Slytherin Harry Potter;;Harry Potter;;;;;;Grupo Erik Editores, Calle Santo Domingo 31, 18600 Motril (Granada) ES, info@grupoerik.com, +34 958610681;;;;;;czarny;;;;;;;;Ceramika;;;;;;;;;350 ml;;;;;;;;;;;;;;;;;;;;;;;;;;;
225347668;TAZ161;8435747810704;Kubek ceramiczny w pudełku prezentowym 350ml Gryffindor Harry Potter;;Harry Potter;;;;;;Grupo Erik Editores, Calle Santo Domingo 31, 18600 Motril (Granada) ES, info@grupoerik.com, +34 958610681;;;;;;czarny;;;;;;;;Ceramika;;;;;;;;;350 ml;;;;;;;;;;;;;;;;;;;;;;;;;;;
225347669;TAZ160;8435747810698;Kubek ceramiczny w pudełku prezentowym 350ml Hufflepuff Harry Potter;;Harry Potter;;;;;;Grupo Erik Editores, Calle Santo Domingo 31, 18600 Motril (Granada) ES, info@grupoerik.com, +34 958610681;;;;;;czarny;;;;;;;;Ceramika;;;;;;;;;350 ml;;;;;;;;;;;;;;;;;;;;;;;;;;;
225347670;IM001;8435747804024;Harry Potter Magnes na lodówkę Platform 9 3;;Harry Potter;;;;70;;Grupo Erik Editores, Calle Santo Domingo 31, 18600 Motril (Granada) ES, info@grupoerik.com, +34 958610681;;;;;;czerwony;;;;;;;;Stop Cynku;;;;;;;;;;;;;;;;;;;;;;70;;;;;;;;;;;;;;
225347671;B3DGE016;8435497299675;Długopis automatyczny 10 kolorowy Platform 9 3 Harry Potter;;Harry Potter;;;;;;Grupo Erik Editores, Calle Santo Domingo 31, 18600 Motril (Granada) ES, info@grupoerik.com, +34 958610681;;;;;;czerwony;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
225347672;SETP005;8435497296414;Zestaw przyborów szkolnych 15 elementów Harry Potter;;Harry Potter;;;;;;Grupo Erik Editores, Calle Santo Domingo 31, 18600 Motril (Granada) ES, info@grupoerik.com, +34 958610681;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
225347673;CTBV020;8435497277529;Notatnik Skórzany podróżny Ravenclaw 12x19,5cm Harry Potter niebieski;;Harry Potter;;;;195;;Grupo Erik Editores, Calle Santo Domingo 31, 18600 Motril (Granada) ES, info@grupoerik.com, +34 958610681;;;;;;niebieski;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;120;;;;;;;;;;;;;;
225347674;99M2252612;4711064648577;Body 2 in 1 Wrist z adapter Smycz ze skóry eco Milktea brązowe;;;;;;173;;FORCETOP Sp. z o.o., Chotów 24B, 63-460 Chotów PL, office@forcetop.com, +48 625940000;;;;;;beżowy;brązowy;;;;;;Stop Cynku;Skóra PU;;;;;;;;;;;;;;;;;;;;;;80;;;;;;;;75 x 2 x 0,7 cm;30;;;;;
225347675;99M2252614;4711064648591;Body 2 in 1 Wrist z adapter Smycz ze skóry eco Misty koralowy;;;;;;173;;FORCETOP Sp. z o.o., Chotów 24B, 63-460 Chotów PL, office@forcetop.com, +48 625940000;;;;;;koralowy;;;;;;;Stop Cynku;Skóra PU;;;;;;;;;;;;;;;;;;;;;;80;;;;;;;;75 x 2 x 0,7 cm;30;;;;;
225347676;99M2252615;4711064648607;Body 2 in 1 Wrist z adapter Smycz ze skóry eco Moss zielone;;;;;;173;;FORCETOP Sp. z o.o., Chotów 24B, 63-460 Chotów PL, office@forcetop.com, +48 625940000;;;;;;zielony;;;;;;;Stop Cynku;Skóra PU;;;;;;;;;;;;;;;;;;;;;;80;;;;;;;;75 x 2 x 0,7 cm;30;;;;;
225347677;99M2252613;4711064648584;Body 2 in 1 Wrist z adapter Smycz ze skóry eco nocny szary;;;;;;173;;FORCETOP Sp. z o.o., Chotów 24B, 63-460 Chotów PL, office@forcetop.com, +48 625940000;;;;;;szary;;;;;;;Stop Cynku;Skóra PU;;;;;;;;;;;;;;;;;;;;;;80;;;;;;;;75 x 2 x 0,7 cm;30;;;;;
225688851;MARE0356;8435747812432;Piórnik pluszowy na przybory z kolekcji Lazy Days Snoopy;;Snoopy;;;;200;;Grupo Erik Editores, Calle Santo Domingo 31, 18600 Motril (Granada) ES, info@grupoerik.com, +34 958610681;;;;;;biały;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;;;;;50;;;;;
225688854;MARE0328;8435747808190;Piórnik z podwójną przegrodą kolekcji Lazy Days Snoopy;;Snoopy;;;;210;;Grupo Erik Editores, Calle Santo Domingo 31, 18600 Motril (Granada) ES, info@grupoerik.com, +34 958610681;;;;;;biały;;;;;;;PVC;Poliester;;;;;;;;;;;;;;;;;;;;;;80;;;;;;;;;80;;;;;
225688855;MARE0284;8435497295240;Piórnik 3 komorowy z kolekcji Lazy Days Snoopy;;Snoopy;;;;220;;Grupo Erik Editores, Calle Santo Domingo 31, 18600 Motril (Granada) ES, info@grupoerik.com, +34 958610681;;;;;;biały;;;;;;;;Poliester;;;;;;;;;;;;;;;;;;;;;;120;;;;;;;;;15;;;;;
225688858;CTPA5009;8435747812357;Notes Pluszowy Snoopy;;Snoopy;;;;;;Grupo Erik Editores, Calle Santo Domingo 31, 18600 Motril (Granada) ES, info@grupoerik.com, +34 958610681;;;;;;biały;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
225688859;AF304132010;8435747813279;Snoopy Album fotograficzny na 304 zdjęcia 13x20cm z kolekcji Lazy Days;;Snoopy;;;;225;;Grupo Erik Editores, Calle Santo Domingo 31, 18600 Motril (Granada) ES, info@grupoerik.com, +34 958610681;;;;;;biały;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;45;;;;;;;;;283;;;;;
225688862;B3DGE015;8435497296063;Długopis automatyczny 10 kolorowy z figurką kolekcji Lazy Days Snoopy;;Snoopy;;;;;;Grupo Erik Editores, Calle Santo Domingo 31, 18600 Motril (Granada) ES, info@grupoerik.com, +34 958610681;;;;;;biały;żółty;;;;;;;PVC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
225688863;SETP001;8435497296377;Zestaw przyborów szkolnych 15 elementów Snoopy;;Snoopy;;;;;;Grupo Erik Editores, Calle Santo Domingo 31, 18600 Motril (Granada) ES, info@grupoerik.com, +34 958610681;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
225688866;PCA6010;8435497298784;Zestaw zeszytów A6 z kolekcji Lazy Days 3 sztuki Snoopy;;Snoopy;;;;;;Grupo Erik Editores, Calle Santo Domingo 31, 18600 Motril (Granada) ES, info@grupoerik.com, +34 958610681;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
225688868;MARE0162;8435497267988;Plecak szkolny 36x13x31cm Snoopy;;Snoopy;;;;360;;Grupo Erik Editores, Calle Santo Domingo 31, 18600 Motril (Granada) ES, info@grupoerik.com, +34 958610681;;;;;;żółty;;;;;;;;Poliester;;;;;;;;;;;;;;;;;;;;;;130;;;;;;;;;310;;;;;
225688870;MGGE054;8435497281779;Mata gamingowa Snoopy;;Snoopy;;;;800;;Grupo Erik Editores, Calle Santo Domingo 31, 18600 Motril (Granada) ES, info@grupoerik.com, +34 958610681;;;;;;biały;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;350;;;;;;;;;;;;;;
225688872;CTPA5011;8435747827559;Notes Pluszowy Snoopy;;Snoopy;;;;;;Grupo Erik Editores, Calle Santo Domingo 31, 18600 Motril (Granada) ES, info@grupoerik.com, +34 958610681;;;;;;biały;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
225688874;SEBL05;8435747827696;Piórnik z długopisem ołówkiem kolekcji Love;;Snoopy;;;;;;Grupo Erik Editores, Calle Santo Domingo 31, 18600 Motril (Granada) ES, info@grupoerik.com, +34 958610681;;;;;;biały;czerwony;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
225688876;BNA005;8435497298555;Notatnik samoprzylepny A6 z kolekcji Lazy Days Snoopy;;Snoopy;;;;;;Grupo Erik Editores, Calle Santo Domingo 31, 18600 Motril (Granada) ES, info@grupoerik.com, +34 958610681;;;;;;biały;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
226620940;STAZ003;8435747803003;Zestaw Keith Haring kubków ceramicznych ze stojakiem 300ml 4 szt;;;;;;;;Grupo Erik Editores, Calle Santo Domingo 31, 18600 Motril (Granada) ES, info@grupoerik.com, +34 958610681;;;;;;biały;czarny;;;;;;;Ceramika;;;;;;;;;300 ml;;;;;;;;;;;;;;;;;;;;;;;;;;;
226620942;PCA6021;8435747817116;Zestaw zeszytów A6 Shooky 3 sztuki;;BT21;;;;;;Grupo Erik Editores, Calle Santo Domingo 31, 18600 Motril (Granada) ES, info@grupoerik.com, +34 958610681;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
226620944;PCA6020;8435747817109;Zestaw zeszytów A6 Koya 3 sztuki;;BT21;;;;;;Grupo Erik Editores, Calle Santo Domingo 31, 18600 Motril (Granada) ES, info@grupoerik.com, +34 958610681;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
226620947;PCA6019;8435747817093;Zestaw zeszytów A6 Cooky 3 sztuki;;BT21;;;;;;Grupo Erik Editores, Calle Santo Domingo 31, 18600 Motril (Granada) ES, info@grupoerik.com, +34 958610681;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
226620949;PCA6018;8435747817086;Zestaw zeszytów A6 Tata 3 sztuki;;BT21;;;;;;Grupo Erik Editores, Calle Santo Domingo 31, 18600 Motril (Granada) ES, info@grupoerik.com, +34 958610681;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
226620951;PCA6017;8435747817079;Zestaw zeszytów A6 Chimmy 3 sztuki;;BT21;;;;;;Grupo Erik Editores, Calle Santo Domingo 31, 18600 Motril (Granada) ES, info@grupoerik.com, +34 958610681;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
226620953;PCA6016;8435747817062;Zestaw zeszytów A6 RJ 3 sztuki;;BT21;;;;;;Grupo Erik Editores, Calle Santo Domingo 31, 18600 Motril (Granada) ES, info@grupoerik.com, +34 958610681;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
226620957;PCA6015;8435747817055;Zestaw zeszytów A6 Mang 3 sztuki;;BT21;;;;;;Grupo Erik Editores, Calle Santo Domingo 31, 18600 Motril (Granada) ES, info@grupoerik.com, +34 958610681;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
226620961;MGGE092;8435747815921;Mata gamingowa;;BT21;;;;800;;Grupo Erik Editores, Calle Santo Domingo 31, 18600 Motril (Granada) ES, info@grupoerik.com, +34 958610681;;;;;;;;;;;;;Guma;Neopren;;;;;;;;;;;;;;;;;;;;;;350;;;;;;;;;;;;;;
226620967;NMGE016;8435747814030;Notatnik magnetyczny Muminki;;Muminki;;;;210;;Grupo Erik Editores, Calle Santo Domingo 31, 18600 Motril (Granada) ES, info@grupoerik.com, +34 958610681;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;;;;;;;;;;;;;;
226620971;LAMPL003;8435747808725;Stranger Things Lampka nocna LED Bad To The Bone 16x24cm;;Stranger Things;;;;160;;Grupo Erik Editores, Calle Santo Domingo 31, 18600 Motril (Granada) ES, info@grupoerik.com, +34 958610681;;;;;;czarny;czerwony;;;;;;;ABS;;;;;;;;;;;;;;;;;;;;;;240;;;;;;;;;;;;;;
226620977;SETMP016;8435747808527;Zestaw Stitch miniplakatów 38x52cm 2 sztuki Disney;;Stitch;;;;520;;Grupo Erik Editores, Calle Santo Domingo 31, 18600 Motril (Granada) ES, info@grupoerik.com, +34 958610681;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;380;;;;;;;;;;;;;;
227185074;201545;8590687201545;Maskotka Pluszowa realistyczna Foka biała 25cm Eco Friendly;;;;;;250;;FORCETOP Sp. z o.o., Chotów 24B, 63-460 Chotów PL, office@forcetop.com, +48 625940000;;;;;;biały;;;;;;;Plusz;Tkanina;;;;;;;;;;;;;;;;;;;;;;150;;;;;;;0+;;180;;;Foka;;
227185075;240322;8590687240322;Maskotka Pluszowa realistyczna Kiwi siedzący 15cm Eco Friendly;;;;;;150;;FORCETOP Sp. z o.o., Chotów 24B, 63-460 Chotów PL, office@forcetop.com, +48 625940000;;;;;;szary;brązowy;;;;;;Plusz;Tkanina;;;;;;;;;;;;;;;;;;;;;;85;;;;;;;0+;;150;;;Kiwi;;
227185076;250574;8590687250574;Maskotka Pluszowa realistyczna Pancernik 28cm Eco Friendly;;;;;;380;;FORCETOP Sp. z o.o., Chotów 24B, 63-460 Chotów PL, office@forcetop.com, +48 625940000;;;;;;brązowy;;;;;;;Plusz;Tkanina;;;;;;;;;;;;;;;;;;;;;;110;;;;;;;0+;;150;;;Pancernik;;
227185077;250666;8590687250666;Maskotka Pluszowa realistyczna Kaczka Krzyżówka 19cm Eco Friendly;;;;;;190;;FORCETOP Sp. z o.o., Chotów 24B, 63-460 Chotów PL, office@forcetop.com, +48 625940000;;;;;;brązowy;czarny;;;;;;Plusz;Tkanina;;;;;;;;;;;;;;;;;;;;;;140;;;;;;;0+;;180;;;Kaczka;;
227185078;250796;8590687250796;Maskotka Pluszowa realistyczna Pies Owczarek Niemiecki siedzący 23cm Eco;;;;;;230;;FORCETOP Sp. z o.o., Chotów 24B, 63-460 Chotów PL, office@forcetop.com, +48 625940000;;;;;;czarny;brązowy;;;;;;Plusz;Tkanina;;;;;;;;;;;;;;;;;;;;;;150;;;;;;;0+;;200;;;Pies;;
227185079;250802;8590687250802;Maskotka Pluszowa realistyczna Kot Ragdoll siedzący 23cm Eco Friendly Soft;;;;;;230;;FORCETOP Sp. z o.o., Chotów 24B, 63-460 Chotów PL, office@forcetop.com, +48 625940000;;;;;;kremowy;brązowy;;;;;;Plusz;Tkanina;;;;;;;;;;;;;;;;;;;;;;150;;;;;;;0+;;210;;;Kot;;
227185081;250819;8590687250819;Maskotka Pluszowa realistyczna Kot szary siedzący 23cm Eco Friendly Soft;;;;;;230;;FORCETOP Sp. z o.o., Chotów 24B, 63-460 Chotów PL, office@forcetop.com, +48 625940000;;;;;;szary;biały;;;;;;Plusz;Tkanina;;;;;;;;;;;;;;;;;;;;;;140;;;;;;;0+;;200;;;Kot;;
227185082;250826;8590687250826;Maskotka Pluszowa realistyczna Królik 23cm Eco Friendly Soft;;;;;;230;;FORCETOP Sp. z o.o., Chotów 24B, 63-460 Chotów PL, office@forcetop.com, +48 625940000;;;;;;szary;;;;;;;Plusz;Tkanina;;;;;;;;;;;;;;;;;;;;;;140;;;;;;;0+;;230;;;Królik;;
227185084;250864;8590687250864;Maskotka Pluszowa realistyczna Surykatka stojąca 23cm Eco Friendly Soft;;;;;;120;;FORCETOP Sp. z o.o., Chotów 24B, 63-460 Chotów PL, office@forcetop.com, +48 625940000;;;;;;brązowy;;;;;;;Plusz;Tkanina;;;;;;;;;;;;;;;;;;;;;;100;;;;;;;0+;;230;;;Surykatka;;
227185085;250895;8590687250895;Maskotka Pluszowa realistyczna Lisek siedzący 23cm Eco Friendly Soft;;;;;;260;;FORCETOP Sp. z o.o., Chotów 24B, 63-460 Chotów PL, office@forcetop.com, +48 625940000;;;;;;rudy;brązowy;;;;;;Plusz;Tkanina;;;;;;;;;;;;;;;;;;;;;;110;;;;;;;0+;;210;;;Lis;;
227185086;251212;8590687251212;Maskotka Pluszowa realistyczna Kot Perski białeleżący 30cm Eco Friendly;;;;;;300;;FORCETOP Sp. z o.o., Chotów 24B, 63-460 Chotów PL, office@forcetop.com, +48 625940000;;;;;;biały;;;;;;;Plusz;Tkanina;;;;;;;;;;;;;;;;;;;;;;190;;;;;;;0+;;200;;;Kot;;
227185087;251533;8590687251533;Maskotka Pluszowa realistyczna Owca Kanadyjska Kozioł siedzący 28cm Eco;;;;;;280;;FORCETOP Sp. z o.o., Chotów 24B, 63-460 Chotów PL, office@forcetop.com, +48 625940000;;;;;;brązowy;;;;;;;Plusz;Tkanina;;;;;;;;;;;;;;;;;;;;;;220;;;;;;;0+;;260;;;Owca;;
227185088;251809;8590687251809;Maskotka Pluszowa realistyczna Żaba zielona 19cm Eco Friendly;;;;;;190;;FORCETOP Sp. z o.o., Chotów 24B, 63-460 Chotów PL, office@forcetop.com, +48 625940000;;;;;;zielony;;;;;;;Plusz;Tkanina;;;;;;;;;;;;;;;;;;;;;;145;;;;;;;0+;;100;;;Żaba;;
227185089;252042;8590687252042;Maskotka Pluszowa realistyczna Królik biało brązowe siedzący 16cm Eco;;;;;;150;;FORCETOP Sp. z o.o., Chotów 24B, 63-460 Chotów PL, office@forcetop.com, +48 625940000;;;;;;biały;brązowy;;;;;;Plusz;Tkanina;;;;;;;;;;;;;;;;;;;;;;90;;;;;;;0+;;160;;;Królik;;
227185090;252080;8590687252080;Maskotka Pluszowa realistyczna Królik szary siedzący 16cm Eco Friendly;;;;;;150;;FORCETOP Sp. z o.o., Chotów 24B, 63-460 Chotów PL, office@forcetop.com, +48 625940000;;;;;;szary;;;;;;;Plusz;Tkanina;;;;;;;;;;;;;;;;;;;;;;90;;;;;;;0+;;160;;;Królik;;
