product_id;sku;ean;name
265082640;BH-9555;5999108476785;ZESTAW MŁYNKÓW ELEKTRYCZNYCH BERLINGER HAUS BH-9555 LEONARDO
265082641;BH-9478;5999108466915;CZAJNIK ELEKTRYCZNY 1L BERLINGER HAUS BH-9478 BLACK ROSE
265082642;BH-9477;5999108466892;CZAJNIK ELEKTRYCZNY 1,7L BERLINGER HAUS BH-9477 BLACK ROSE
265082643;BH-9476;5999108466878;CZAJNIK ELEKTRYCZNY 1,7L BERLINGER HAUS BH-9476 MATTE BLACK
265082644;BH-9512;5999108472640;MIKSER ROBOT PLANETARNY BERLINGER HAUS BH-9512 MATTE BLACK
265082645;BH-9589;5999108479793;CZAJNIK ELEKTRYCZNY 1,7L BERLINGER HAUS BH-9589 MATTE BLACK
265082646;BH-9644;5999108482311;MŁYNEK ELEKTRYCZNY DO DO PIEPRZU I SOLI BERLINGER HAUS BH-9644 LEONARDO
265082647;BH-9615;5999108481451;WAGA KUCHENNA Z MISĄ BERLINGER HAUS BH-9615 LEONARDO
265082648;BH-9616;5999108481475;WAGA KUCHENNA Z MISĄ BERLINGER HAUS BH-9616 TAUPE
265082649;BH-9617;5999108481499;WAGA KUCHENNA Z MISĄ BERLINGER HAUS BH-9617 SAHARA
265082650;259405;8720573209939;ZESTAW 5 NOŻY DO OBIERANIA WARZYW I OWOCÓW 259405
265082651;BH-1457;5999108485558;GARNEK TYTANOWY 24cm BERLINGER HAUS BH-1457 BLACK ROSE
265082652;BH-1456;5999108485534;GARNEK TYTANOWY 20cm BERLINGER HAUS BH-1456 BLACK ROSE
265082653;BH-1455;5999108485510;GARNEK TYTANOWY 28cm BERLINGER HAUS BH-1455 BLACK ROSE
265082654;BH-2949;5999108478093;ZESTAW 6 NOŻY BERLINGER HAUS BH-2949 BLACK ROSE
265082655;BH-2956;5999108478239;ZESTAW 4 NOŻY BERLINGER HAUS BH-2956 BLACK ROSE
265082656;BH-3122;5999108484308;ZESTAW NOŻY BERLINGER HAUS BH-3122 TAUPE W BLOKU BAMBUSOWYM
265082658;BH-3121;5999108484308;ZESTAW NOŻY BERLINGER HAUS BH-3121 SAHARA W BLOKU BAMBUSOWYM
265082659;BH-2760;5999108484247;ZESTAW NOŻY BERLINGER HAUS BH-2760 BLACK ROSE W BLOKU BAMBUSOWYM
265082660;BH-2752;5999108484063;ZESTAW NOŻY BERLINGER HAUS BH-2752 BLACK ROSE W BLOKU BAMBUSOWYM
265082661;BH-2970;5999108478512;ZESTAW NOŻY BERLINGER HAUS BH-2970 BLACK ROSE W BLOKU BAMBUSOWYM
265082662;BH-3046;5999108491498;ZESTAW SZTUĆCÓW SZTUĆCE DO STEKÓW 12 szt. BERLINGER HAUS BH-3046
265082663;BH-3064;5999108473333;SZTUĆCE 24 ELEM. BERLINGER HAUS BH-3064 POŁYSK CHAMPAGNE
265082664;BH-3067;5999108473418;SZTUĆCE 24 ELEM. BERLINGER HAUS BH-3067 POŁYSK CHAMPAGNE
265082666;BH-3088;5999108491511;ZESTAW SZTUĆCÓW SZTUĆCE DO STEKÓW 12 szt. BERLINGER HAUS BH-3088
265082667;229195;5904316492144;ORGANIZER POJEMNIK DO LODÓWKI NA 36 JAJEK 229195
265082669;SZ-1611;5908287216112;6-ELEMENTOWY ZESTAW NOŻY MARMURKOWYCH SWISS ZURICH
265082670;73907;5900378739074;CZAJNIK Z GWIZDKIEM 2,5L HUSLA grey 73907
265082671;A05320;8591022346884;MISA NACZYNIE CERAMICZNE DO ZAPIEKANIA 24x14,5 cm BANQUET
265082672;3159;5906716931599;FORMA SILIKONOWA NA 6 KUL LODOWYCH DO DRINKÓW NAPOJÓW 3159
265082673;A05319;8591022346877;MISA NACZYNIE CERAMICZNE DO ZAPIEKANIA 20,5x12 cm BANQUET
265082674;BH-9527;5999108474323;WAGA ŁAZIENKOWA BODY FAT BERLINGERHAUS BH-9527
265082675;BH-9653;5999108488719;ELEKTRYCZNY OTWIERACZ ZESTAW DO WINA BERLINGER HAUS BH-9653
265082676;BH-9655;5999108486074;PATELNIA ELEKTRYCZNA DO NALEŚNIKÓW 20cm BERLINGER HAUS BH-9655 MATTE BLACK
265082677;BH-9660;5999108489365;CYFROWY TOSTER DO GRZANEK BERLINGER HAUS BH-9660 MATTE BLACK
265082678;BH-9661;5999108489372;CYFROWY TOSTER DO GRZANEK BERLINGER HAUS BH-9661 BLACK ROSE
265082679;BH-9662;5999108489389;CYFROWY TOSTER DO GRZANEK BERLINGER HAUS BH-9662 LEONARDO
265082680;BH-9663;5999108489396;CYFROWY TOSTER DO GRZANEK BERLINGER HAUS BH-9663 SAHARA
265082681;BH-9664;5999108489402;CYFROWY TOSTER DO GRZANEK BERLINGER HAUS BH-9664 TAUPE
265082682;BH-9669;5999108486456;WOLNOWAR GARNEK ELEKTRYCZNY 3,5L BERLINGER HAUS BH-9669 BLACK ROSE
265082683;BH-9501;5999108472503;WOLNOWAR GARNEK ELEKTRYCZNY 3,5L BERLINGER HAUS BH-9501 BLACK ROSE
265082684;BH-9383;5999056787070;WOLNOWAR GARNEK ELEKTRYCZNY 3,5L BERLINGER HAUS BH-9383 ROSE GOLD
265082690;93210;5902340932100;POJEMNIK KUCHENNY NA PRODUKTY SYPKIE KASSEL 93210
265082692;KH-1895;5908287218956;PATELNIA ŻELIWNA 29cm DO NALEŚNIKÓW PIZZY KINGHOFF KH-1895
265082693;BH-9540;5999108483752;CZAJNIK ELEKTRYCZNY 1,7L + TOSTER CYFROWY BERLINGER HAUS BH-9540 BLACK ROSE
265082694;140403;8720573172677;ZESTAW SZTUĆCÓW SZTUĆCE DO STEKÓW PIZZY 12 ELEM.
265082695;279911;8712442834380;WKŁAD PAPIEROWY DO FRYTOWNICY 20x20cm 50szt. KWADRATOWY 279911
265082696;279011;8721037108324;WKŁAD PAPIEROWY DO FRYTOWNICY 20cm 50szt. OKRĄGŁY 279011
265082697;279917;5907696076935;FORMA SILIKONOWA DO CZEKOLADY DUBAJSKIEJ 279917
265082698;229158;5904316481834;ZESTAW 12 POJEMNIKÓW NA ŻYWNOŚĆ Z POKRYWAMI I USZCZELKAMI 229158
265082699;KH-1124;5908287211247;RONDEL STALOWY DO SOSÓW KINGHOFF 14cm KH-1124
265082700;124574-Z;5907610280844;BUTELKA BIDON 650ml Z WKŁADEM NA OWOCE ZIELONA 124574-Z
265082701;KB-7044;5902666610447;CZAJNIK KLAUSBERG 1,8L THERMO INDICATOR KB-7044
265082702;KH-3777;5908287237773;Czajnik z gwizdkiem Kinghoff 3L KH-3777
265082703;KH-1066;5908287210660;CZAJNIK Z GWIZDKIEM Z LINII GOLD 3,0L KH-1066
265082704;KH-3778;5908287237780;KINGHOFF CZAJNIK Z GWIZDKIEM 3,0L KH-3778
265082705;KB-7176;5902666611765;RĘCZNY MŁYNEK DO KAWY KLAUSBERG KB-7176
265082706;93711;5902340937112;Misa kuchenna 4l z durszlakiem Kassel 93711
265082707;139600;5904316470920;SŁÓJ SZKLANY 4,2l DO NAPOJÓW Z KRANIKIEM I STOJAKIEM 139600
265082708;KH-1896;5908287218963;CZAJNIK 1,5L Z GWIZDKIEM KINGHOFF KH-1896 SREBRNY
265082709;KH-1897;5908287218970;CZAJNIK 1,5L Z GWIZDKIEM KINGHOFF KH-1897 CZARNY MAT
265082710;5907558797589;5907558797589;SŁÓJ SZKLANY 4l DO NAPOJÓW Z KRANIKIEM I STOJAKIEM GRIFFO
265082711;5903313413695;5903313413695;SŁÓJ SZKLANY 4l DO NAPOJÓW Z KRANIKIEM I STOJAKIEM GRIFFO GOLD
265082712;5903313422307;5903313422307;SZYNKOWAR 1,5kg TERMOMETR WORKI GARNEK Z KOSZEM ZESTAW WĘDLINIARSKI
265082713;279001;5904316474263;ZESTAW DO CIASTA STOLNICA SILIKONOWA I WAŁEK 279001
265082714;2301;5906716923013;DWUPOZIOMOWA MINI SUSZARKA DO NACZYŃ Z OCIEKACZEM CZARNA 2301
265082715;KB-7605;5908287276055;WKŁAD PAPIEROWY DO FRYTOWNICY 20cm 100szt. KLAUSBERG KB-7605
265082716;KB-7604;5908287276048;WKŁAD PAPIEROWY DO FRYTOWNICY 16cm 100szt. KLAUSBERG KB-7604
265082717;KB-7781;5908287277816;WKŁAD PAPIEROWY DO FRYTOWNICY 16x16cm 100szt. KLAUSBERG KB-7781
265082718;KB-7782;5908287277823;WKŁAD PAPIEROWY DO FRYTOWNICY 20x20cm 100szt. KLAUSBERG KB-7782
265082719;KB-7783;5908287277830;WKŁAD PAPIEROWY DO FRYTOWNICY 22x14cm 100szt. KLAUSBERG KB-7783
265082720;KH-1424;5908287214248;RĘCZNA WYCISKARKA DO OWOCÓW I WARZYW KINGHOFF KH-1424
265082721;KH-1427;5908287214279;ŻELIWNA MASZYNKA #8 DO MIELENIA MIĘSA KINGHOFF KH-1427
265082722;KH-1428;5908287214286;ŻELIWNA MASZYNKA #10 DO MIELENIA MIĘSA KINGHOFF KH-1428
265082723;KH-1426;5908287214262;ŻELIWNA MASZYNKA #5 DO MIELENIA MIĘSA KINGHOFF KH-1426
265082724;KH-1430;5908287214309;ŻELIWNA MASZYNKA #22 DO MIELENIA MIĘSA KINGHOFF KH-1430
265082725;KH-1432;5908287214323;ŻELIWNA MASZYNKA #32 DO MIELENIA MIĘSA KINGHOFF KH-1432
265082726;KH-1425;5908287214255;MASZYNKA MŁYNEK DO MIELENIA ZBOŻA KINGHOFF KH-1425
265082727;E-6267;5907768762674;ZESTAW NOŻY KUCHENNYCH W STOJAKU Z OSTRZAŁKĄ E-6267
265082728;KB-7368;5902666613684;CZAJNIK Z GWIZDKIEM 2,7L KLAUSBERG KB-7368
265082729;229060;5904316422936;PÓŁKA NA PRZYPRAWY + WIESZAK NA RĘCZNIK PAPIEROWY 229060
265082730;199009;5904316465117;PATELNIA GRANITOWA DO JAJEK PLACUSZKÓW BURGERÓW BLACK&WOOD 199009
265082731;199010;5904316465124;PATELNIA GRANITOWA DO NALEŚNIKÓW BLACK&WOOD 199010
265082732;199006;5904316465087;PATELNIA GRANITOWA DO 4 JAJEK PLACUSZKÓW BLACK&WOOD 199006
265082733;730512-B;5907610284590;POJEMNIK NA WARZYWA CEBULĘ ZIEMNIAKI 12L 730512-B
265082734;730513-B;5907610283227;POJEMNIK NA WARZYWA CEBULĘ ZIEMNIAKI 12L 730513-B
265082735;199076;5904316492038;PATELNIA GRANITOWA DO 4 JAJEK PLACUSZKÓW 26cm 199076
265082736;199077;5904316492045;PATELNIA GRANITOWA DO NALEŚNIKÓW PLACUSZKÓW 24cm 199077
265082737;199078;5904316492052;PATELNIA GRANITOWA DO NALEŚNIKÓW PLACUSZKÓW 26cm 199078
265082738;199079;5904316492069;GŁĘBOKA PATELNIA GRANITOWA WOK 28cm 199079
265082739;KB-7573;5908287275737;FRYTOWNICA BEZTŁUSZCZOWA 2 x 4,5L KLAUSBERG KB-7573
265082740;2346;5906716923464;SUSZARKA DO NACZYŃ Z OCIEKACZEM I TACĄ 2346
265082741;2318;5906716923181;SUSZARKA OCIEKACZ DO NACZYŃ BIAŁA 2318
265082742;KB-7717;5908287277175;FRYTOWNICA BEZTŁUSZCZOWA 9L KLAUSBERG KB-7717
265082743;3636;5906716935368;REGAŁ METALOWY PÓŁKA NA BUTY 5 POZIOMÓW 3536
265082744;567015;5904316490881;PÓŁKA ZAWIESZANA DO KABINY PRYSZNICOWEJ CZARNA 567015
265082745;22276969;8712442834472;SILIKONOWA MATA PODKŁADKA OCHRONNA DO GOTOWANIA NA INDUKCJI 5 szt.
265082746;4260;5906716942601;CHLEBAK STALOWY Z DREWNIANĄ POKRYWĄ 4260 BIAŁY
265082747;KB-7138;5902666611383;GARNEK NA PARĘ KLAUSBERG 3 ELEM. 20cm KB-7138
265082748;KB-7144;5902666611444;GARNEK NA PARĘ KLAUSBERG 3 ELEM. 24cm KB-7144
265082749;KB-7213;5902666612137;KLAUSBERG GARNEK Z POKRYWĄ 3.3 L KB-7213
265082751;KB-7586;5908287275867;WKŁAD PAROWY DO GARNKÓW 16/18/20cm Klausberg KB-7586
265082752;KB-7587;5908287275874;WKŁAD PAROWY DO GARNKÓW 20/22/24cm Klausberg KB-7587
265082753;KH-1123;5908287211230;RONDEL STALOWY DO SOSÓW KINGHOFF 12cm KH-1123
265082754;KH-1800;5908287218000;SUSZARKA OCIEKACZ DO NACZYŃ KINGHOFF KH-1800
265082755;569732;5904316464776;REGAŁ METALOWY PÓŁKA NA BUTY 4 POZIOMY 569732
265082756;KB-7707;5908287277076;CZAJNIK ELEKTRYCZNY 1,7L KLAUSBERG KB-7707 BEŻOWY
265082757;KB-7708;5908287277083;CZAJNIK ELEKTRYCZNY 1,7L KLAUSBERG KB-7708 KREMOWY
265082758;KB-7467;5908287274679;CHLEBAK DWUSTRONNY KLAUSBERG KB-7467
265082759;KB-7386;5902666613868;CHLEBAK POJEMNIK NA PIECZYWO DWUSTRONNY KLAUSBERG KB-7386 czarny
265082760;KH-1735;5908287217355;CHLEBAK BAMBUSOWO STALOWY KINGHOFF KH-1735
265082761;KB-7319;5902666613196;CZAJNIK Z GWIZDKIEM 2L KLAUSBERG KB-7319 MARBLE
265082762;KH-3216;5908287232167;CHLEBAK BAMBUSOWO AKRYLOWY KINGHOFF KH-3216
265082763;139608;5904316471002;SŁÓJ SZKLANY 3,2l DO NAPOJÓW Z KRANIKIEM I STOJAKIEM 139608
265082764;139601;5904316470937;SŁÓJ SZKLANY 5,5l DO NAPOJÓW Z KRANIKIEM I STOJAKIEM 139601
265082765;139603;5904316470951;SŁÓJ SZKLANY 5,5l DO NAPOJÓW Z KRANIKIEM I STOJAKIEM 139603
265082767;HTXD9852;5905771409852;ZESTAW DO SERWOWANIA SUSHI DLA 2 OSÓB HTXD9852
265082768;HTXD9937;5905771409937;ZESTAW DO SERWOWANIA SUSHI DLA 2 OSÓB HTXD9937
265082769;HTXD9944;5905771409944;ZESTAW DO SERWOWANIA SUSHI DLA 2 OSÓB HTXD9944
265082770;KB-7468;5908287274686;CHLEBAK DWUSTRONNY KLAUSBERG KB-7468
265082771;56120696;5903456120696;STOLIK ŚNIADANIOWY DO ŁÓŻKA POD LAPTOPA TABLET PRACTIC
265082772;A26405;8591022603741;SZKLANKA TERMICZNA 300ml Z PODWÓJNĄ SCIANKĄ DO KAWY NAPOJÓW
265082773;A26409;8591022603789;SZKLANKA TERMICZNA KUBEK 350ml Z PODWÓJNĄ SCIANKĄ DO KAWY HERBATY
265082774;KB-7874;5908287278745;CHLEBAK POJEMNIK BAMBUSOWY NA PIECZYWO KLAUSBERG KB-7874
265082775;KB-7034;5902666610348;PATELNIA GRANITOWA 26cm KLAUSBERG KB-7034
265082776;KH-3977;5908287239777;PATELNIA Z POWŁOKĄ MARMUROWĄ KINGHOFF MARMO 16cm KH-3977
265082777;KB-7290;5902666612908;ZESTAW PATELNI GRANITOWYCH 20/24/28cm KLAUSBERG KB-7290
265082778;KB-7709;5908287277090;FRYTOWNICA BEZTŁUSZCZOWA 1800W 7,7L KLAUSBERG KB-7709
265082779;229159;5904316481841;ZESTAW 24 POJEMNIKÓW NA ŻYWNOŚĆ Z POKRYWAMI I USZCZELKAMI 229159
265082780;139753;5904316492472;DESKA BAMBUSOWA Z PRZYBORAMI DO PODAWANIA SERÓW PRZEKĄSEK 139753
265082781;22276838;8712442891123;WKŁAD SILIKONOWY DO FRYTOWNICY KWADRATOWY SKŁADANY 22 x 22cm
265082783;22276820;8712442890829;WKŁAD SILIKONOWY DO FRYTOWNICY SKŁADANY OKRĄGŁY 19cm
265082784;KB-7539;5908287275393;WENTYLATOR WIATRAK PODŁOGOWY KLAUSBERG KB-7539
265082785;KB-7719;5908287277199;WENTYLATOR WIATRAK PODŁOGOWY KLAUSBERG KB-7719
265082786;KB-7860;5908287278608;WENTYLATOR WIATRAK PODŁOGOWY KLAUSBERG KB-7860
265082787;KC-2124;5908287221246;WENTYLATOR WIATRAK STOJĄCY PODŁOGOWY KINGCOOL KC-2124 czarny
265082788;KB-7537;5908287275379;WENTYLATOR WIATRAK CYRKULACYJNY BIURKOWY KLAUSBERG KB-7537
265082789;KH-1910;5908287219106;CZAJNIK EMALIOWANY 2L Z GWIZDKIEM KINGHOFF KH-1910
265082790;KH-1911;5908287219113;CZAJNIK EMALIOWANY 2L Z GWIZDKIEM KINGHOFF KH-1911
265082791;KH-3700;5908287237001;CZAJNIK EMALIOWANY 2L Z GWIZDKIEM KINGHOFF KH-3700
265082792;KH-1912;5908287219120;MASZYNKA DO KROJENIA FRYTEK WARZYW KINGHOFF KH-1912
265082793;KH-1901;5908287219014;RĘKAWICA KUCHENNA SILIKONOWA KINGHOFF KH-1901
265082794;KH-1902;5908287219021;ZESTAW 6 szt. UNIWERSALNYCH POKRYWEK SILIKONOWYCH KINGHOFF KH-1902
265082795;KH-1903;5908287219038;SUSZARKA OCIEKACZ ZWIJANY MATA STALOWA NA ZLEWOZMYWAK KINGHOFF KH-1903
265082796;KH-1904;5908287219045;MATA PODKŁADKA SILIKONOWA OCIEKACZ DO NACZYŃ 42x33cm KINGHOFF KH-1904
265082797;KH-1905;5908287219052;MATA PODKŁADKA SILIKONOWA OCIEKACZ DO NACZYŃ 46x40cm KINGHOFF KH-1905
265082798;KH-5025;5908287250253;ZEGAR ŚCIENNY STALOWY 30cm MECHANIZM PŁYNĄCY KH-5025
265082799;KH-1362;5908287213623;ZESTAW DREWNIANYCH PRZYBORÓW KUCHENNYCH KH-1362
265082800;KH-1517;5908287215177;STOLNICA BAMBUSOWA DO CIASTA 64X43cm KINGHOFF KH-1517
265082801;KH-1683;5908287216839;STOLNICA BAMBUSOWA DO CIASTA 55x43cm KINGHOFF KH-1683
265082802;KH-1747;5908287217478;WKŁAD BAMBUSOWY DO SZUFLADY KINGHOFF KH-1747 czarny
265082803;MX-2173;5904734064237;STALOWY KUBEK TERMICZNY TERMOS 1200ml Z RĄCZKĄ I SŁOMKĄ KM-2173
265082804;KM-2175;5904734064251;STALOWY KUBEK TERMICZNY TERMOS 1200ml Z RĄCZKĄ I SŁOMKĄ KM-2175
265082805;KB-7882;5908287278820;AUTOMATYCZNA KOSTKARKA DO LODU 1,2L 100W KLAUSBERG KB-7882
265082806;KB-7883;5908287278837;AUTOMATYCZNA KOSTKARKA DO LODU 1,2L 100W KLAUSBERG KB-7883
265082807;1628;5906716916282;CHLEBAK BAMBUSOWY POJEMNIK NA PIECZYWO 1628
265082808;2688;5906716926885;CHLEBAK BAMBUSOWY Z NOŻEM DO PIECZYWA 2688
265082809;141791;8592381111052;DOZOWNIK SZKLANY DYSPENSER DO MIODU SYROPU ORION
265082810;121292;8718158435019;PATERA KAMIENNA TRZYPOZIOMOWA NA CIASTA PRZEKĄSKI 121292
265082811;2743;5906716927431;CHLEBAK POJEMNIK NA PIECZYWO DWUSTRONNY 2743
265082812;4254;5906716942540;CHLEBAK POJEMNIK NA PIECZYWO BAMBUSOWY DWUSTRONNY 4254
265082813;4257;5906716942571;CHLEBAK POJEMNIK NA PIECZYWO BAMBUSOWY DWUSTRONNY 4257
265082814;KH-1945;5908287219458;FORMA SILIKONOWA DO CZEKOLADY DUBAJSKIEJ KINGHOFF KH-1945
265082815;KB-7902;5908287279025;PAPIER PERGAMIN DO PIECZENIA 10m KLAUSBERG KB-7902
265082816;KB-7903;5908287279032;PAPIER PERGAMIN DO PIECZENIA 20m KLAUSBERG KB-7903
265082817;KB-7904;5908287279049;PAPIER PERGAMIN DO PIECZENIA 50m KLAUSBERG KB-7904
265082818;KB-7861;5908287278615;SOKOWIRÓWKA WYCISKARKA WOLNOOBROTOWA KLAUSBERG KB-7861
265082819;KB-7863;5908287278639;SOKOWIRÓWKA WYCISKARKA WOLNOOBROTOWA KLAUSBERG KB-7863
265082820;KB-7864;5908287278646;SOKOWIRÓWKA WYCISKARKA WOLNOOBROTOWA KLAUSBERG KB-7864
265082821;KB-7865;5908287278653;SOKOWIRÓWKA WYCISKARKA WOLNOOBROTOWA KLAUSBERG KB-7865
265082822;KB-7866;5908287278660;SOKOWIRÓWKA WYCISKARKA WOLNOOBROTOWA KLAUSBERG KB-7866
265082823;KB-7867;5908287278677;SOKOWIRÓWKA WYCISKARKA WOLNOOBROTOWA KLAUSBERG KB-7867
265082824;KB-7868;5908287278684;SOKOWIRÓWKA WYCISKARKA WOLNOOBROTOWA KLAUSBERG KB-7868
265082825;KB-7869;5908287278691;SOKOWIRÓWKA WYCISKARKA WOLNOOBROTOWA KLAUSBERG KB-7869
265082827;KB-7870;5908287278707;SOKOWIRÓWKA WYCISKARKA WOLNOOBROTOWA KLAUSBERG KB-7870
265082828;KB-7871;5908287278714;SOKOWIRÓWKA WYCISKARKA WOLNOOBROTOWA PIONOWA KLAUSBERG KB-7871
265082829;KB-7881;5908287278813;SOKOWIRÓWKA WYCISKARKA WOLNOOBROTOWA PIONOWA KLAUSBERG KB-7881
265082830;KH-1758;5908287217584;ŻELIWNA PRASKA DO BURGERÓW STEKÓW KINGHOFF KH-1758
265082831;KH-1759;5908287217591;ŻELIWNA PRASKA DO BURGERÓW STEKÓW KINGHOFF KH-1759
265082832;KH-1760;5908287217607;ŻELIWNA PRASKA DO BURGERÓW STEKÓW KINGHOFF KH-1760
265082833;KB-7842;5908287278424;STALOWA NASTRZYKIWARKA 60ml DO PEKLOWANIA MIĘSA KLAUSBERG KB-7842
265082834;KB-7859;5908287278592;AKACJOWY MŁYNEK DO PIEPRZU + SOLNICZKA KLAUSBERG KB-7859
265082835;KB-7162;5902666611628;KLAUSBERG GARNEK Z POKRYWĄ 7L KB-7162
265082836;1471;5906716914714;SUSZARKA DO NACZYŃ Z OCIEKACZEM I TACĄ 1471
265082837;KH-1109;5908287211094;WOK ŻELIWNY 31cm KINGHOFF KH-1109 INDUKCJA
265082838;KH-1118;5908287211186;PATELNIA ŻELIWNA 24cm KINGHOFF KH-1118 INDUKCJA
265082839;KH-1119;5908287211193;PATELNIA ŻELIWNA 28cm KINGHOFF KH-1119 INDUKCJA
265082840;KH-2261;5908287222618;PATELNIA ŻELIWNA EMALIOWANA 20cm KINGHOFF KH-2261
265082841;KH-2262;5908287222625;PATELNIA ŻELIWNA EMALIOWANA 26cm KINGHOFF KH-2262
265082842;KB-7558;5908287275584;ZESTAW MŁYNKÓW DO PIEPRZU I SOLI KLAUSBERG KB-7558
265082843;2790;5906716927905;ZESTAW MŁYNKÓW DO PIEPRZU I SOLI 2790
265082844;2794;5906716927943;ZESTAW MŁYNKÓW DO PIEPRZU I SOLI 2794
265082845;KB-7570;5908287275706;CZAJNIK ZAPARZACZ Z SITKIEM KLAUSBERG 1.1L KB-7570
265082846;KB-7456;5908287274563;CZAJNIK ZAPARZACZ Z SITKIEM KLAUSBERG 1.1L KB-7456
265082847;KH-1107;5908287211070;ŻELIWNA PATELNIA GRILLOWA KINGHOFF KH-1107 24cm
265082848;2317;5906716923174;SUSZARKA DO NACZYŃ Z OCIEKACZEM I TACĄ 2317
265082849;KB-7705;5908287277052;ZESTAW MŁYNKÓW DO PIEPRZU I SOLI KLAUSBERG KB-7705
265082850;3328;5906716933289;WKŁAD PAPIEROWY DO FRYTOWNICY 16cm 100szt. 3328
265082851;KH-1898;5908287218987;PODGRZEWACZ STALOWY DO ZAPARZACZY DZBANKÓW KINGHOFF KH-1898
265082852;KB-7877;5908287278776;DYSPENSER DOZOWNIK GORĄCEJ WODY 2,5L KLAUSBERG KB-7877
265082853;KB-7878;5908287278783;DYSPENSER DOZOWNIK GORĄCEJ WODY 2,2L KLAUSBERG KB-7878
265082854;KB-7879;5908287278790;DYSPENSER DOZOWNIK GORĄCEJ WODY 2,2L KLAUSBERG KB-7879
265082855;KB-7880;5908287278806;DYSPENSER DOZOWNIK GORĄCEJ WODY 2,7L KLAUSBERG KB-7880
265082856;KB-7367;5902666613677;BRYTFANNA CERAMICZNA 38cm Z GRILLEM I POKRYWĄ KLAUSBERG KB-7367
265082857;KB-7366;5902666613660;BRYTFANNA CERAMICZNA 38cm Z POKRYWĄ KLAUSBERG KB-7366
265082858;KB-7693;5902666613660;ZESTAW GARNKÓW 6 ELEMENTÓW KLAUSBERG KB-7693
265082859;2343;5906716923433;SUSZARKA OCIEKACZ DO NACZYŃ DWUPOZIOMOWA 2343
265082860;KB-7720;5908287277205;WENTYLATOR KOLUMNOWY PODŁOGOWY Z PILOTEM KLAUSBERG KB-7720
265082861;KB-7718;5908287277182;WENTYLATOR WIATRAK PODŁOGOWY Z PILOTEM KLAUSBERG KB-7718
265082862;KB-7876;5908287278769;WENTYLATOR KOLUMNOWY PODŁOGOWY Z PILOTEM KLAUSBERG KB-7876
265082863;KD-4101;5903957016030;FRYTOWNICA BEZTŁUSZCZOWA 8L KRAFT&DELE 1850W KD-4101
265082864;3466;5906716934668;WKŁAD PAPIEROWY DO FRYTOWNICY KWADRATOWY 20x20cm 100szt. 3466
265082865;3467;5906716934675;WKŁAD PAPIEROWY DO FRYTOWNICY KWADRATOWY 16x16cm 100szt. 3467
265082866;3761;5906716937614;WKŁAD PAPIEROWY DO FRYTOWNICY PROSTOKĄTNY 22x14cm 100szt. 3761
265082867;10010590;5903456111076;ZESTAW 3 DESEK ANTYPOŚLIZGOWYCH ZE STOJAKIEM
265082868;3155;5906716931551;PODWÓJNA MASZYNKA FORMA DO LEPIENIA PIEROGÓW 3155
265082869;KB-7844;5908287278448;KAWIARKA ZAPARZACZ DO KAWY 200ml KLAUSBERG KB-7844 INDUKCJA
265082870;KB-7845;5908287278455;KAWIARKA ZAPARZACZ DO KAWY 300ml KLAUSBERG KB-7845 INDUKCJA
265082871;KB-7846;5908287278462;KAWIARKA ZAPARZACZ DO KAWY 450ml KLAUSBERG KB-7846 INDUKCJA
265082872;KB-7847;5908287278479;KAWIARKA ZAPARZACZ DO KAWY 600ml KLAUSBERG KB-7847 INDUKCJA
265082873;KH-3210;5908287232105;CHLEBAK BAMBUSOWO AKRYLOWY KINGHOFF KH-3210
265082874;A26852;8591022613580;TERMOS DZBANEK KONFERENCYJNY 1L BANQUET JOYCE
265082875;KH-1883;5908287218833;KAWIARKA ZAPARZACZ DO KAWY 300ml KINGHOFF KH-1883 INDUKCJA
265082876;KH-1884;5908287218840;KAWIARKA ZAPARZACZ DO KAWY 450ml KINGHOFF KH-1884 INDUKCJA
265082877;KH-1885;5908287218857;KAWIARKA ZAPARZACZ DO KAWY 600ml KINGHOFF KH-1885 INDUKCJA
265082878;KH-1886;5908287218864;KAWIARKA ZAPARZACZ DO KAWY 300ml KINGHOFF KH-1886 INDUKCJA
265082879;KH-1887;5908287218871;KAWIARKA ZAPARZACZ DO KAWY 450ml KINGHOFF KH-1887 INDUKCJA
265082880;KH-1888;5908287218888;KAWIARKA ZAPARZACZ DO KAWY 600ml KINGHOFF KH-1888 INDUKCJA
265082881;KB-7897;5908287278974;ŁOPATKA STALOWA 36 cm DO GRILLA KLAUSBERG KB-7897
265082882;KB-7898;5908287278981;SZCZOTKA STALOWA DO CZYSZCZENIA RUSZTU GRILLA KLAUSBERG KB-7898
265082883;KH-1915;5908287219151;SZCZOTKA STALOWA DO CZYSZCZENIA RUSZTU GRILLA KINGHOFF KH-1915
265082884;KH-1913;5908287219137;SZCZOTKA 3w1 DO CZYSZCZENIA RUSZTU GRILLA KINGHOFF KH-1913
265082885;KH-1914;5908287219144;SZPIKULCE 36cm DO GRILLOWANIA SZASZŁYKÓW KINGHOFF KH-1914
265082886;KH-1916;5908287219168;STALOWA TACA 34x24,5cm DO GRILLA GRILLOWANIA KINGHOFF KH-1916
265082887;KH-1917;5908287219175;STALOWA TACA 37x31cm DO GRILLA GRILLOWANIA KINGHOFF KH-1917
265082888;KH-1920;5908287219205;MATA DO GRILLOWANIA 40x33 cm 3 szt. KINGHOFF KH-1920
